lastfm_artist_id	lastfm_artist_name	spotify_artist_id	spotify_artist_name	similarity_score
347	Cassandra Steen	6wbgb7phg82I4tnO6GWMhr	Cassandra Steen	1.0
348	Wir sind Helden	3jiOHVFdVQjbSDVeC7RgY7	Wir sind Helden	1.0
349	The Pussycat Dolls	6wPhSqRtPu1UhRCDX5yaDJ	The Pussycat Dolls	1.0
350	Monrose	6y5noymXdPvXf7wjIAgQOY	Monrose	1.0
351	Gabrielle	7rftfGIYEeZ79sLb58ZBDi	GABRIELLE	1.0
352	Cheryl Cole	0Y4zwsSBmqZl6X7I9rSRrh	Cheryl Cole	1.0
353	Milow	6mo0UbyIvIePdXNyLwQlk5	Milow	1.0
354	Sarah Connor	7e52Ytzjj1q71DUj2cSlch	Sarah Connor	1.0
355	Jason Mraz	4phGZZrJZRo4ElhRtViYdl	Jason Mraz	1.0
356	Brad Paisley	13YmWQJFwgZrd4bf5IjMY4	Brad Paisley	1.0
357	Silbermond	3GbUWWI1rMwAIPbUVPvnPA	Silbermond	1.0
358	Diyana	5IfNghmcLfvmomhdqv64s2	DIYana	1.0
359	Maria Mena	3rTRHzFfbTk5GL3LpYZGHR	Maria Mena	1.0
360	Shania Twain	5e4Dhzv426EvQe3aDb64jL	Shania Twain	1.0
361	Jennifer Chung	4Lu5b0djNHU6poRdy9db1g	Jennifer Chung	1.0
362	A Fine Frenzy	5dTYaRzOn4rXGBLH052EeQ	A Fine Frenzy	1.0
363	Lucylicious	3tfvWer7LCzqw9vkqJ67US	Lucylicious	1.0
364	Sugarland	0hYxQe3AK5jBPCr5MumLHD	Sugarland	1.0
365	Christina Stürmer	5GnRHCbhnGp57tp4whNvOo	Christina Stürmer	1.0
366	Jack Johnson	3GBPw9NK25X1Wt2OUvOwY3	Jack Johnson	1.0
367	BIG BANG	6hTL6wYjF0b367ODWfL1ZR	BIG BANG	1.0
368	김종국	4F2vZbPuOm5HRJGniatvNm	김종국	1.0
369	2PM	5iRPbkcPmqAFFwDUj6ywVS	2PM	1.0
370	Katatonia	2CWWgbxApjbyByxBBCvGTm	Katatonia	1.0
371	Skillet	49bzE5vRBRIota4qeHtQM8	Skillet	1.0
373	Jay Park	4XDi67ZENZcbfKnvMnTYsI	Jay Park	1.0
374	宇多田ヒカル	7lbSsjYACZHn1MSDXPxNF2	Hikaru Utada	0.0
376	UVERworld	6m14xgA0m3w92UM7ujJgky	UVERworld	1.0
377	Linkin Park	6XyY86QOPPrYVGvF9ch6wz	Linkin Park	1.0
378	Evanescence	5nGIFgo0shDenQYSE0Sn7c	Evanescence	1.0
381	C.N.BLUE	6dCz3spfpIvqqqsIoP6wXi	CNBLUE	0.8571428571428572
382	BUCK-TICK	2DiecQcRbDuSJuSPKtirrX	BUCK-TICK	1.0
383	Bad Religion	2yJwXpWAQOOl5XFzbCxLs9	Bad Religion	1.0
384	Fairuz	0dwFxqYkvZLSA6U6XfQcDV	Fairuz	1.0
385	T.M.Revolution	3jdzcmtw5XOmOkSb2mRDtr	T.M.Revolution	1.0
386	Cascada	0N0d3kjwdY2h7UVuTdJGfp	Cascada	1.0
387	TRAX	61LAVgfVbkRLgNHEDveOyh	Cherrymoon Trax	0.42105263157894735
388	B2ST	2v4g1GBzjuLY9GEbDux0wY	BADMAN2STAR	0.5333333333333333
389	Enya	6uothxMWeLWIhsGeF7cyo4	Enya	1.0
390	GACKT	0MebO9MFNvedjUBsPGo0YN	GACKT	1.0
391	Sinamore	5uWev2ZYR7IPbfNNxViw4N	Sinamore	1.0
393	Super Junior	6gzXCdfYfFe5XKhPKkYqxV	SUPER JUNIOR	1.0
394	山下智久	3guYSm9Rp77d1f2ZKt2ZZF	YAMASHITA TOMOHISA	0.0
395	NEWS	2Sw8snRnez7gVPNd9UU07o	NEWS	1.0
396	L'Arc~en~Ciel	4ZWGdh2nhCsU3aipU6WJQc	Le chœur Arc en Ciel	0.6060606060606061
399	嵐	0LcJLqbBmaGUft1e9Mm8HV	ABBA	0.0
400	2NE1	1l0mKo96Jh9HVYONcRl3Yp	2NE1	1.0
401	RENTRER EN SOI	48zxb6wF7Jsp1Qr9YFiTIx	RENTRER EN SOI	1.0
403	The All-American Rejects	3vAaWhdBR38Q02ohXqaNHT	The All-American Rejects	1.0
405	The Rasmus	76ptJV8617638xrpeoUtzl	The Rasmus	1.0
406	HYDE	05Y8y5bF4I69TMwPQlaiF9	Hosea Makoya Artist Development	0.22857142857142854
407	Akira Yamaoka	6f7UIM59MQy6y0bJmQcRNe	Akira Yamaoka	1.0
408	Crossfade	4IR8ZkpbyyKrqsIzchF3NB	Crossfade	1.0
409	G-Dragon	30b9WulBM8sFuBo17nNq9c	G-DRAGON	1.0
410	GD&TOP	3e3oLJehq4vQl2H0FAJnvn	GD&TOP	1.0
412	blink-182	6FBDaR13swtiWwGhX1WQsP	blink-182	1.0
413	After School	1loWI8jVk9btgJXHgqHXPD	After School	1.0
414	Wasted Land	5h5EHpkEWEZIHbJieiEOS8	Wasted Land	1.0
415	Laith Al-Deen	40Ei4l9b5mvGHXEuR0xeN3	Laith Al-Deen	1.0
416	The National	2cCUtGK9sDU2EoElnk0GNB	The National	1.0
417	Cordel do Fogo Encantado	4FohWSbnM0qZHrgT0nD8ZS	Cordel do Fogo Encantado	1.0
418	Sigur Rós	6UUrUCIZtQeOf8tC0WuzRy	Sigur Rós	1.0
419	Tokyo Police Club	3wyfo3svXNWnszGAEVey11	Tokyo Police Club	1.0
420	The Kills	5BYuBzqmTXwUDw2rYkwExr	The Kills	1.0
421	Móveis Coloniais de Acaju	4aLM6HJFWigL80jtG8FNYN	Móveis Coloniais de Acaju	1.0
422	Mombojó	2pbePWVNtbsPWxUgYg7a79	Mombojó	1.0
423	Bat for Lashes	6l77PmL5iuEEcYjGl8K6s7	Bat For Lashes	1.0
424	The Strokes	0epOFNiUfyON9EYx7Tpr6V	The Strokes	1.0
425	Yeah Yeah Yeahs	3TNt4aUIxgfy9aoaft5Jj2	Yeah Yeah Yeahs	1.0
426	Rilo Kiley	2cevwbv7ISD92VMNLYLHZA	Rilo Kiley	1.0
427	The Cribs	51Eq6WMVEOjjx9KQMAnneG	The Cribs	1.0
428	The Libertines	4fSPtBgFPZzygkY6MehwQ7	The Libertines	1.0
429	The Smiths	3yY2gUcIsjMr8hjo51PoJ8	The Smiths	1.0
430	Kate Nash	5vBKu1igxFo6g1sHADkIdg	Kate Nash	1.0
431	Wolf Parade	0XSqX2PB3C5dTMv7SZaxSm	Wolf Parade	1.0
432	Klaxons	2qlAMLpUyBjZgnzuFXXZXI	Klaxons	1.0
433	Broken Social Scene	7lOJ7WXyopaxri0dbOiZkd	Broken Social Scene	1.0
434	Spoon	0K1q0nXQ8is36PzOKAMbNe	Spoon	1.0
435	Black Lips	35C0NSLogAwImm8HAMqEmG	Black Lips	1.0
436	The Smashing Pumpkins	40Yq4vzPs9VNUrIBG5Jr2i	The Smashing Pumpkins	1.0
437	She & Him	3CIRif6ZAedT7kZSPvj2A4	She & Him	1.0
438	O Teatro Mágico	3TbDeRrXw8SVnRWx9BkHeZ	O Teatro Mágico	1.0
439	Los Hermanos	7Brxri4l1ATShikyHXsEr6	Los Hermanos	1.0
440	Animal Collective	4kwxTgCKMipBKhSnEstNKj	Animal Collective	1.0
441	Joy Division	432R46LaYsJZV2Gmc4jUV5	Joy Division	1.0
442	The Tallest Man on Earth	2BpAc5eK7Rz5GAwSp9UYXa	The Tallest Man On Earth	1.0
443	The Rakes	7mDQwcnDUGuSoggxbUtVc1	The Rakes	1.0
444	múm	6xfKNngTw1zxViM96HSTCq	Mumle	0.5
445	Bon Iver	4LEiUm1SRbFMgfqnQTwUbQ	Bon Iver	1.0
446	Ra Ra Riot	6FIrstf3kHEg3zBOyLpvxD	Ra Ra Riot	1.0
447	Manu Chao	6wH6iStAh4KIaWfuhf0NYM	Manu Chao	1.0
448	Art Brut	1gxXzfykdtDuod56hPkYyr	Art Brut	1.0
449	Poney Express	7ntEPgyfGej3RaWHJceO7K	Poney Express	1.0
450	She Wants Revenge	2zRt0sfxNnqI8gLR7d8gWt	She Wants Revenge	1.0
451	Local Natives	75dQReiBOHN37fQgWQrIAJ	Local Natives	1.0
452	Mundo Livre S/A	7dLXGClVfy10Ug57dZE0iC	Mundo Livre S/A	1.0
453	Silverchair	4iudEcmuPlYNdbP3e1bdn1	Silverchair	1.0
454	Jónsi	3khg8RDB6nMuw34w1IHS6Y	Jónsi	1.0
455	Backstreet Boys	5rSXSAkZ67PYJSvpUpkOr7	Backstreet Boys	1.0
456	Jesse McCartney	2Hjj68yyUPiC0HKEOigcEp	Jesse McCartney	1.0
457	Aaron Carter	5338fdSzGNOFD4cxAxDTeq	Aaron Carter	1.0
458	Justin Bieber	1uNFoZAHBGtllmzznpCI3s	Justin Bieber	1.0
459	*NSYNC	6Ff53KvcvAj5U7Z1vojB5o	*NSYNC	1.0
460	Noize MC	69v4ZOOomf1TNp59YYB1j7	Noize MC	1.0
461	Miley Cyrus	5YGY8feqx7naU7z4HrwZM6	Miley Cyrus	1.0
462	Blue	2yEkZBBjhzKzt6LF5XMaFi	Blue	1.0
463	Savage Garden	3NRFinRTEqUCfaTTZmk8ek	Savage Garden	1.0
464	3OH!3	0FWzNDaEu9jdgcYTbcOa4F	3OH!3	1.0
465	Jessica Simpson	2tFN9ubMXEhdAQvdQxcsma	Jessica Simpson	1.0
466	Ke$ha	6miGR3rwRwHZeYccO02ofG	Kelci Hahn	0.5333333333333333
467	Darren Hayes	0ihJnGEjNnbM6uuTn3RHMo	Darren Hayes	1.0
468	Usher	23zg3TcAtWQy7J6upgbUnj	USHER	1.0
469	Nick Carter	6eIPFXnKPqSQVxgsU4hELI	Nick Carter	1.0
471	Metro Station	7vXwfZyDp3spzIVNXDaTPN	Metro Station	1.0
472	3 Doors Down	2RTUTCvo6onsAnheUk3aL9	3 Doors Down	1.0
473	Dream Street	5TGJzOKQ9GbfJ6IZI9ktDn	Dream Street	1.0
474	Craig David	2JyWXPbkqI5ZJa3gwqVa0c	Craig David	1.0
475	Eminem	7dGJo4pcD2V6oG8kP0tJRR	Eminem	1.0
476	M. Pokora	6euPnGzBlDysAC5ecVguNZ	M. Pokora	1.0
477	Daniel Merriweather	6HD2mo0Gz8wd8IbOXYwUfN	Daniel Merriweather	1.0
478	ВИА Гра	1XQZndyZp4lT8tMILrEUqA	ВИА Гра	1.0
479	Westlife	5Z1CCuBsyhEHngq3U5IraY	Westlife	1.0
480	Guf	0OCyDRYamSDX0nSnJ59W1u	GUF	1.0
481	Simple Plan	2p4FqHnazRucYQHyDCdBrJ	Simple Plan	1.0
482	Jeremih	3KV3p5EY4AvKxOlhGHORLg	Jeremih	1.0
483	Centr	72Q3HybMPVhG3c9N4A7kTL	Central 3	0.7142857142857143
484	Ne-Yo	21E3waRsmPlU7jZsS13rcj	Ne-Yo	1.0
485	Kelis	0IF46mUS8NXjgHabxk2MCM	Kelis	1.0
487	The Birthday Massacre	16AVsBqzmIZTNHd0eX8VbK	The Birthday Massacre	1.0
488	Three Days Grace	2xiIXseIJcq3nG7C8fHeBj	Three Days Grace	1.0
489	Limp Bizkit	165ZgPlLkK7bf5bDoFc6Sb	Limp Bizkit	1.0
490	Seether	6B5c4sch27tWHAGdarpPaW	Seether	1.0
491	Fort Minor	7dWYWUbO68rXJOcyA7SpJk	Fort Minor	1.0
492	Funeral for a Friend	4AbDWrmJPSOeIbT2Ou60ik	Funeral For A Friend	1.0
493	Lostprophets	7KnaZr690xW0sCihF9Z8oP	lostprophets	1.0
494	Finch	1ZyqnbV7Brg5LgyS4EZCUD	FiNCH	1.0
495	This Beautiful Republic	1qdN11Ly5IgrwRtuIpkKO2	This Beautiful Republic	1.0
496	Cold	3VQDqjQ4wJyw8PzpGdlZpB	Colde	0.8888888888888888
497	Papa Roach	4RddZ3iHvSpGV4dvATac9X	Papa Roach	1.0
498	Paramore	74XFHRwlV6OrjEM0A2NCMF	Paramore	1.0
499	Flyleaf	4IliztYDlfMvzQzbx50o60	Flyleaf	1.0
500	Bullet for My Valentine	7iWiAD5LLKyiox2grgfmUT	Bullet For My Valentine	1.0
501	Angels & Airwaves	7xklw3WodFZiNNmQt3DIgp	Angels & Airwaves	1.0
502	LaFee	3qhf2c1F1pN57xQ6cqoBwI	LaFee	1.0
503	In Flames	57ylwQTnFnIhJh4nu4rxCs	In Flames	1.0
504	HIM	74aLweE8FHHf4yN5TWv1GM	HIM	1.0
505	Digital Summer	0glc9Rxc58M5zTJP0mBCGM	Digital Summer	1.0
506	Anathema	0ZXKT0FCsLWkSLCjoBJgBX	Anathema	1.0
507	Saosin	1NUOfvAhA9AvsF1ISMkgHX	Saosin	1.0
508	Tracktor Bowling	3nrg34wfA41KmxwEYJMRv3	Tracktor Bowling	1.0
509	Pitchshifter	10aXVE8RSUCeMzaFvBnZ2i	Pitchshifter	1.0
510	P.O.D.	1Yk912s46hRDu0aEvLG8WO	New Artist Spotlight	0.15384615384615385
511	U2	51Blml2LZPmy7TTiAg47vQ	U2	1.0
512	Deftones	6Ghvu1VvMGScGpOUJBAHNH	Deftones	1.0
513	Traff!c	4aAsgWewVkDqaQqPOYrPJV	Cando Traffic	0.6
514	Ill Niño	1xJ6l1VXgGuyZ0uhu27caF	Ill Niño	1.0
515	Clan of Xymox	1wHmR7I0UlF58WFQexCPha	Clan of Xymox	1.0
516	Celldweller	4BKyei61gtyDFxlKhcvBJJ	Celldweller	1.0
517	Korn	3RNrq3jvMZxD9ZyoOZbQOD	Korn	1.0
518	Within Temptation	3hE8S8ohRErocpkY7uJW4a	Within Temptation	1.0
519	Static-X	7JDSHlDdVTo7aZKdQZ53Vf	Static-X	1.0
520	Fluke	2YzUXecwzcOdlJsnpnJfkJ	Fluke	1.0
521	happysad	4NkE5k5xSRm6eVE7vMhqD6	Happysad	1.0
522	Lacrimosa	57ekbx9PSS4ORs5wTZMSYp	Lacrimosa	1.0
523	Lindsay Lohan	4vRSocKbGh7PsQrYRDVMEF	Lindsay Lohan	1.0
524	Jeffree Star	0ZVqyfTk5GaaRiQNQaW9jg	Jeffree Star	1.0
525	Gwen Stefani	4yiQZ8tQPux8cPriYMWUFP	Gwen Stefani	1.0
526	La Roux	3K2zB87GZv1krx031en5VA	La Roux	1.0
527	Lil' Wayne	55Aa2cqylxrFIXC767Z865	Lil Wayne	0.9473684210526316
528	Pixie Lott	3EBRANWwnViQuBrImN61Z1	Pixie Lott	1.0
529	Paul van Dyk	7wU1naftD3lNq7rNsiDvOR	Paul van Dyk	1.0
530	Alphabeat	7Defmv25Kj9knpobhHIghm	Alphabeat	1.0
531	Taio Cruz	6MF9fzBmfXghAz953czmBC	Taio Cruz	1.0
532	Little Boots	0MoXIHcFwhIWnFgBfdvQ30	Little Boots	1.0
533	Oasis	2DaxqgrOhkeH0fpeiQq2f4	Oasis	1.0
534	No Doubt	0cQbJU1aAzvbEmTuljWLlF	No Doubt	1.0
535	Sophie Ellis-Bextor	2cBh5lVMg222FFuRU7EfDE	Sophie Ellis-Bextor	1.0
536	Good Charlotte	5aYyPjAsLj7UzANzdupwnS	Good Charlotte	1.0
537	The Used	55VydwMyCuGcavwPuhutPL	The Used	1.0
538	Maroon 5	04gDigrS5kc9YWfZHwBETP	Maroon 5	1.0
539	Gossip	3sFTupo9UGgrujjN21BjwR	Gossip	1.0
540	Fall Out Boy	4UXqAaa6dQYAk18Lv7PEgX	Fall Out Boy	1.0
541	Space Cowboy	7IEs29neldWttflhIzGhCX	Space Cowboy	1.0
542	Pitty	2dmQ0vMD3THLMcz7DsvfaT	Pitty	1.0
543	Nicole Scherzinger	40xbWSB4JPdOkRyuTDy1oP	Nicole Scherzinger	1.0
544	Adam Lambert	6prmLEyn4LfHlD9NnXWlf7	Adam Lambert	1.0
545	Flo Rida	0jnsk9HBra6NMjO2oANoPY	Flo Rida	1.0
546	The Ting Tings	2wvUfjKGoXvcnDHq7GgMOa	The Ting Tings	1.0
547	Kid Cudi	0fA0VVWsXO9YnASrzqfmYu	Kid Cudi	1.0
548	Ellie Goulding	0X2BH1fck6amBIoJhDVmmJ	Ellie Goulding	1.0
549	The Sonics	2g3PKH7Z1Ofn5oGR6oDjLy	The Sonics	1.0
550	The Fleshtones	3a9cSOmXeX3S8Tosfy9Dwv	The Fleshtones	1.0
551	The Satelliters	5ijZMFX1I0w1vv7wgdqAO8	The Satelliters	1.0
552	The Barracudas	7K6wJOrOFaXgH87C1BNjp0	The Barracudas	1.0
553	The Staggers	0jYi5IHrQp74PeNqnhcCYU	The Staggers	1.0
554	The Kinks	1SQRv42e4PjEYfPhS0Tk9E	The Kinks	1.0
555	The Swingin' Neckbreakers	2VnrGp6c78zwYPjH3YREb2	The Swingin' Neckbreakers	1.0
556	The Strollers	67EWwhV7dZVfdyRDSmBzuN	The Strollers	1.0
557	The Fuzztones	64CktFSdicLd9XQzV6gkMg	The Fuzztones	1.0
558	The Maharajas	2k7En28V8aLSsxAxE4nQdF	The Maharajas	1.0
559	Southern Culture on the Skids	1iJMsMDmedV0N4NZ2gAtcQ	Southern Culture on the Skids	1.0
560	The Woggles	3xdv1C9yg3wmB3soUQ6UuQ	The Woggles	1.0
561	The Untamed Youth	380anay3Ue5tRuNQqTeldf	The Untamed Youth	1.0
562	The Who	67ea9eGLXYMsO2eYQRui3w	The Who	1.0
563	Small Faces	1YqGsKpdixxSVgpfaL2AEQ	Small Faces	1.0
564	Mahalia Jackson	6QBUIuGCAJSAtefEY1EEdB	Mahalia Jackson	1.0
565	Howlin' Wolf	0Wxy5Qka8BN9crcFkiAxSR	Howlin' Wolf	1.0
566	Jackie Wilson	4VnomLtKTm9Ahe1tZfmZju	Jackie Wilson	1.0
567	Sam Cooke	6hnWRPzGGKiapVX1UCdEAC	Sam Cooke	1.0
569	Otis Redding	60df5JBRRPcnSpsIMxxwQm	Otis Redding	1.0
570	Little Richard	4xls23Ye9WR9yy3yYMpAMm	Little Richard	1.0
571	LaVern Baker	0V6zo2mJw9FdwWLClKC9yw	LaVern Baker	1.0
572	Ray Charles	1eYhYunlNJlDoQhtYBvPsi	Ray Charles	1.0
573	The Detroit Cobras	4tWFXbJnjC9lM3UzmOpUiR	The Detroit Cobras	1.0
574	Big Mama Thornton	6bR0cgMtkCVpm0I5yrDNzO	Big Mama Thornton	1.0
575	Aretha Franklin	7nwUJBm0HE4ZxD3f5cy5ok	Aretha Franklin	1.0
576	Marvin Gaye	3koiLjNrgRTNbOwViDipeA	Marvin Gaye	1.0
577	Ruth Brown	4EYVgfZJ8wKXWmIvCx3gOY	Ruth Brown	1.0
578	James Brown	7GaxyUddsPok8BuhxN6OUW	James Brown	1.0
579	Big Maybelle	7yJXicqUOMPY5Iofua29C0	Big Maybelle	1.0
580	Muddy Waters	4y6J8jwRAwO4dssiSmN91R	Muddy Waters	1.0
581	Elmore James	0q9kpdDkEA3H17gcRMjgVS	Elmore James	1.0
582	Sonny Boy Williamson	547G7bscNX0eH1Wn8goMUz	Sonny Boy Williamson	1.0
583	John Lee Hooker	1yNOfXGQNGjAynk77wv85x	John Lee Hooker	1.0
584	The Isley Brothers	53QzNeFpzAaXYnrDBbDrIp	The Isley Brothers	1.0
585	Chuck Berry	293zczrfYafIItmnmM3coR	Chuck Berry	1.0
586	Professor Longhair	2RyY5yFlJh6jIPfMDhHgyD	Professor Longhair	1.0
587	Sister Rosetta Tharpe	2dXf5lu5iilcaTQJZodce7	Sister Rosetta Tharpe	1.0
588	Big Joe Turner	1DTgcOxytJHD8p17mhSgd7	Big Joe Turner	1.0
589	Andre Williams	4mmEKUZZBwnzg4m6hizPyN	Andre Williams	1.0
590	Louis Prima	52lBOxCxbJg0ttXEW9CQpW	Louis Prima	1.0
591	Charles Aznavour	2hgP9Ap2tc10R5jrQaEpMT	Charles Aznavour	1.0
592	Ennio Morricone	1nIUhcKHnK6iyumRyoV68C	Ennio Morricone	1.0
593	Renato Carosone	5bt1p0ybrvQPJwt4YINGTF	Renato Carosone	1.0
594	The Pretty Things	5U16QlMnlSAhkQxBZpLyLO	The Pretty Things	1.0
595	The Titty Twisters Orchestra	2xhOYPtE51QWuSxP4RwKBW	The Titty Twisters Orchestra	1.0
596	The Montesas	22XxIDPkTF3Qu6WXLf65U1	The Montesas	1.0
597	The Easybeats	1pJEZXU2hJApJW3rM7LmMu	The Easybeats	1.0
598	The Gruesomes	7KQweedIhn7FB1ntSzePSD	The Gruesomes	1.0
599	David Bowie	0oSGxfWSnnOXhD2fKuz2Gy	David Bowie	1.0
600	le bowl	3Nwt4VWRXzMOvQzZRCh9O5	Let's Go Bowling	0.6086956521739131
601	Prince	5a2EaR3hamoenG9rDuVn8j	Prince	1.0
602	Iron & Wine	4M5nCE77Qaxayuhp3fVn4V	Iron & Wine	1.0
603	Aphex Twin	6kBDZFXuLrZgHnvmPu9NsG	Aphex Twin	1.0
604	Kings of Convenience	41AbNVba2ccpmcc9QtOJE7	Kings of Convenience	1.0
605	Beastie Boys	03r4iKL2g2442PT9n2UKsx	Beastie Boys	1.0
606	José González	6xrCU6zdcSTsG2hLrojpmI	José González	1.0
607	Jethro Tull	6w6z8m4WXX7Tub4Rb6Lu7R	Jethro Tull	1.0
608	Tortoise	3WggbHDpj4rPKbL97zG5MQ	Tortoise	1.0
609	Nick Drake	5c3GLXai8YOMid29ZEuR9y	Nick Drake	1.0
610	Miles Davis	0kbYTNQb4Pb1rPbbaF0pT4	Miles Davis	1.0
611	The Sea and Cake	0ihBDeJlIlXo4LFfAllsGm	The Sea and Cake	1.0
612	Talking Heads	2x9SpqnPi8rlE9pjHBwmSC	Talking Heads	1.0
613	John Coltrane	2hGh5VOeeqimQFxqXvfCUf	John Coltrane	1.0
614	Pearl Jam	1w5Kfo2jwwIPruYS2UWh56	Pearl Jam	1.0
615	Elliott Smith	2ApaG60P4r0yhBoDCGD8YG	Elliott Smith	1.0
616	Squarepusher	4mtHSXwIHihO6MWNq5Qoko	Squarepusher	1.0
617	The Roots	78xUyw6FkVZrRAtziFdtdu	The Roots	1.0
618	Belle and Sebastian	4I2BJf80C0skQpp1sQmA0h	Belle and Sebastian	1.0
619	A Tribe Called Quest	09hVIj6vWgoCDtT03h8ZCa	A Tribe Called Quest	1.0
620	Pulp	36E7oYfz3LLRto6l2WmDcD	Pulp	1.0
621	The Album Leaf	02uPe16VFxPaiueQsPEDkE	The Album Leaf	1.0
622	Sufjan Stevens	4MXUO7sVCaFgFjoTI5ox5c	Sufjan Stevens	1.0
623	Clogs	12BDNYhvDp2RIeF9pabPzv	Clogs	1.0
624	Great Lake Swimmers	2HcZuUtnktqMHm4H1R9gAR	Great Lake Swimmers	1.0
625	Thelonious Monk	4PDpGtF16XpqvXxsrFwQnN	Thelonious Monk	1.0
626	A.A. Bondy	4l8UbJGiXxbfyDJPvcVH23	A.A. Bondy	1.0
627	Saint Etienne	1N2FgBLehaq77UEdJhCt7f	Saint Etienne	1.0
628	Andrew York	5MV6MvG9LFSSmrPqOkpBZQ	Andrew York	1.0
629	of Montreal	5xeBMeW0YzWIXSVzAxhM8O	of Montreal	1.0
630	Neil Young	6v8FB84lnmJs434UJf2Mrm	Neil Young	1.0
631	Einstürzende Neubauten	7KomCxZv6D5qCVvefwMnwB	Einstürzende Neubauten	1.0
632	Explosions in the Sky	1uQWmt1OhuHGRKmZ2ZcL6p	Explosions In The Sky	1.0
633	Ornette Coleman	47odibUtrN3lnWx0p0pk2P	Ornette Coleman	1.0
635	Teen Angels	0HOfgZhaeyV32CUBUKea6j	Teen Angels	1.0
636	Ivi Adamou	2arQ0lfcNGLrJOHoJksWOw	Ivi Adamou	1.0
637	Helena Paparizou	7D7k550IB6EszWmzVVCJSK	Helena Paparizou	1.0
639	Milan Stanković	1bVvwhtHbD84F522mOiFBC	Milan Stankovic	0.9333333333333333
641	Laura Pausini	2e4nwiX8ZCU09LGLOpeqTH	Laura Pausini	1.0
642	Banghra	3islSRW7ESkztDXBmSq0nH	Banghra	1.0
643	Nikolas Metaxas	77cTAhbRsvMXcXe7lDd4YE	Nikolas Metaxas	1.0
644	Inna	2w9zwq3AktTeYYMuhMjju8	INNA	1.0
645	Stavento	43LNzVQi3AUDm6NGSlg4BK	Stavento	1.0
646	RBD	3cdy10Sdneled46d13A74S	ArtistRD	0.36363636363636365
647	Eleftheria Eleftheriou	1xN3Gghqr2BsjaAG37EVM4	Eleftheria Eleftheriou	1.0
648	Antonis Remos	6s26Q38Zqc4hY3xe7jrEBG	Antonis Remos	1.0
649	D'Nash	7fReaEcIIf6qQ4f7Ot0mhl	Dé:Nash	0.7692307692307692
650	Giorgos Papadopoulos	4ONfSbgDnJ1fGfSRHKPbyz	Giorgos Papadopoulos	1.0
651	Funky G	3Z7n6otUliL3dDktnTSUvB	Funky G	1.0
652	Hadise	0wCKNMsqYasJBFVagjay49	Hadise	1.0
654	Onirama	0aFk1wZrmQnSHmbSMiZUes	Onirama	1.0
655	Jessy Matador	7kg2IelllVmw7WcnSFtlXR	Jessy Matador	1.0
656	Master Tempo	30zQQlVo7DhPWgFKhrDkcA	Master Tempo	1.0
657	Paolo Meneguzzi	5ZzAoUEpmaTHo3wymXyvnk	Paolo Meneguzzi	1.0
658	Floricienta	7dtC84FkhalFSKToofOdOv	Floricienta	1.0
659	Erreway	0gcn3HLEtMkH06w4GUxzG3	Erreway	1.0
660	Dima Bilan	19rplJ3Uh67C1fNAwq7ohw	Dima Bilan	1.0
661	Stromae	5j4HeCoUlzhfWtjAfM1acR	Stromae	1.0
662	Tamta	0VGybH10ziMPo99SYOwMoQ	Tamta	1.0
663	Sakis Rouvas	0VuyN0xzSqykiDB2MxihTe	Sakis Rouvas	1.0
664	Karolina	1h40NvcAHSbG4O2r3932kB	Karolina	1.0
666	Chanée & N'evergreen	1d72Ol0JAX9D7R5Zt3HGuI	Chanée & n'evergreen	1.0
667	Evridiki	0WxbpUPH6SN75TSFAj3MAa	Evridiki	1.0
668	Mando	0BBuIQuQkbPCu68yfdkmmH	Mandoja	0.8333333333333334
669	Eric Saade	4zGH6gaO4NohcfCXZ31bQG	Eric Saade	1.0
670	Safura	1tTdeHASGZ3QNAfhn09Kxu	Safura	1.0
671	Alkistis Protopsalti	514w90CKIw9w84Zh3NSNyA	Alkistis Protopsalti	1.0
672	Denise Rosenthal	73SBwOgH6mrS09OyFHdR62	Denise Rosenthal	1.0
673	Christos Dantis	1TKXk9QDdArvRAKdW2sMyc	Christos Dantis	1.0
674	Darin	1rKFeRryEci6cxNkdvHzNr	Darin	1.0
676	Yohanna	1aGU3AHmLXWR7JcAXiG3t3	Yohanna	1.0
677	Kostas Martakis	1WqBNjsIfFxCyYuAhLMfXd	Kostas Martakis	1.0
679	Glee Cast	0SCbttzoZTnLFebDYmAWCm	Glee Cast	1.0
680	The Veronicas	1dIdBZaaHRW2bDTkHNfWln	The Veronicas	1.0
681	Demi Lovato	6S2OmqARrzebs0tKUEyXyp	Demi Lovato	1.0
682	Lights	5pdyjBIaY5o1yOyexGIUc6	Lights	1.0
683	John Mayer	0hEurMDQu99nJRq8pTxO14	John Mayer	1.0
684	American Idiot Cast	3I09YNM1JSsk6UgtlBXIyb	"The Broadway Cast Of ""American Idiot"""	0.5
685	Nick Jonas & The Administration	6dse9FDodKw65ZQoLjE5F1	Nick Jonas & The Administration	1.0
686	Selena Gomez & the Scene	6dJeKm76NjfXBNTpHmOhfO	Selena Gomez & The Scene	1.0
687	All Time Low	46gyXjRIvN1NL1eCB8GBxo	All Time Low	1.0
688	Honor Society	6wYJgFEDVZmiCywTxOmoEe	Honor Society	1.0
689	Florence + the Machine	1moxjboGR7GNWYIMWsRjgG	Florence + The Machine	1.0
690	Marina & the Diamonds	0FrozhWDho6eJ9uJ0kE6YV	Marina & the Diamonds Tribute	0.84
